property_type;place_name;state_name;lat;lon;price;currency;price_aprox_local_currency;price_aprox_usd;surface_total_in_m2;surface_covered_in_m2;price_usd_per_m2;price_per_m2;floor;rooms;expenses;properati_url;description;title
apartment;Palermo;Capital Federal;-34.5881764611;-58.4311133775;229000.0;USD;4040590.5;229000.0;92.0;86.0;2489.1304347826085;2662.7906976744184;;;3500.0;http://www.properati.com.ar/1ajbp_venta_departamento_palermo_honduras_5100_balcon_baulera_luminoso_dependencias_aire-acondicionado_doble-circulacion_deborah-sosa;Increíble 3 amb con dependencia en pleno Palermo Soho!Excelente y muy luminoso piso en Honduras y Thames.Cuenta con pallier privado, ingreso principal e ingreso de servicio, desarrollado sobre una superficie total de 92 m2. Hall de ingreso hacia el amplio living comedor, el cual posee salida al gran balcón corrido, con piso de porcelanatto, aire acondicionado y estufa de tiro balanceado.Posee una excelente cocina comedor de cómodas medidas, con doble circulación,  muebles altos y bajos en L, de madera en excelente estado, cocina convencional a gas, extractor de aire, sector de comedor diario, pisos cerámicos y 2 amplias ventanas de vidrios repartidos las cuales nos brindan aireación y luz natural al ambiente.Dos dormitorios con sus respectivos placares de gran profundidad abarcando toda una pared, uno de ellos con piso de madera natural en perfecto estado, al igual que el hall distribuidor, con vista abierta al contrafrente/lateral y el 2do dormitorio con piso de madera de tipo flotante y puerta ventana con salida al balcón.Un baño completo con ventilación natural, reciclado a nuevo cerámicos del piso, cañerías y se colocó mampara y ducha (Se puede volver a colocar bañera).Dependencia de servicio de excelentes medidas, con gran ventana y baño con ducha.Todas las aberturas son de madera natural de Roble.Baulera muy amplia!Ubicado en uno de los Barrios más lindos de nuestra Ciudad, en pleno Palermo Soho, cercano a Resto, Bares, centro comercial.Visite esta propiedad en  y vea la zona en Google Street View.Tasamos su propiedad sin cargo, llámenos al Estamos on line de Lunes a Viernes de 10 a 19 hrs y los sábados de 10 a 14 hrs.-;Increíble 3 amb con dependencia en pleno Palermo Soho!
apartment;Palermo;Capital Federal;;;870000.0;USD;15350715.0;870000.0;181.0;172.0;4806.629834254144;5058.13953488372;;;;http://www.properati.com.ar/1ajbq_venta_departamento_palermo_balcon_baulera_suite_gimnasio_hidromasaje_lavadero_parrilla_piscina_terraza_vestidor_luminoso_garage_amenities_placard_estrenar_wy-propiedades;ESPECTACULAR TORRE DECO, A MTS DEL ALTO PALERMOBERUTI Y AUSTRIA.DEPTO DE 3 DORMITORIOS, EL PCIPAL EN SUITE C VESTIDOR,  DEP, COCINA COMEDOR DIARIO, PISO  17   SUPER LUMINOSO.EL PRECIO INCLUYE COCHERA y bauleraSE ENTREGA FINES DE MARZO DE 2017TORRE A ESTRENAR C LOS MEJOR AMENITIES,SALON DE FIESTAS.SEGURIDAD 24 HSCOCHERAS DE CORTESIA.LAUNDRYSALON DE JUEGOSSALON DE DEGUSTACION Y GUARDA DE VINOS Y HABANOSAREAS VERDESPARRILLASPISCINA CLIMATIZADA CUBIERTA DE 20 MTSPISCINA CLIMATIZADA DESCGYMSPA C SALA DE RELAXSALA DE MASAJESTERMINACIÓN DE LAS UNIDADESBaños suite:Revestimiento y pisos: Porcellanatos nacionales o importados, marca San Lorenzo, Ilva o similar.Artefactos Sanitarios: marca Ferrum línea Adriatica o similar.Grifería: marca FV línea Temple o similar.Bañera: Hidromasaje  marca Jaccuzi o similar.Mesada: Mármol o granito a designar.Accesorios. Cromados de atornillar. Espejo: Sobre bacha.2° y 3º baños:Revestimiento y pisos: Porcellanatos nacionales o importados, marca San Lorenzo, Ilva o similar.Artefacto Sanitarios: marca Ferrum línea Adriatica o similar.Grifería: marca FV línea pomba  o similar.Bañera: Enlosada marca Ferrum o similar.Mesada: Mármol o granito a designar.Accesorios. Cromados de atornillar. Espejo: Sobre bacha.Toillete:Piso: Porcellanatos nacionales o importados, marca San Lorenzo, Ilva o similar.Zócalo: MDF para pintar. Paredes: De placa de roca de yeso y/o Aplicado de yeso. Espejo: Sobre bacha.Artefacto: Marca Ferrum línea Adriatica o similar.Grifería: marca FV línea Temple o similarCocina:Piso Porcellanato nacionales o importados, marca San Lorenzo, Ilva o similar.Paredes: De placa de roca de yeso y/o Aplicado de yeso. Revestimiento: Sobre mesada de granito o acero inoxidable. Zocalos: Porcellantato y/o de MDF para pintar.Bacha: acero inoxidable.Grifería monocomando marca FV o similar.Muebles de cocina: Alacena y bajo mesada, revestimiento melanina, herrajes completos. Correderas metálicas. Bajo mesada sin fondo. Mesadas De granito. Anafe y horno: eléctrico marca Ariston, Smeg, Domec, o similarConexión para lavavajilla (solo en unidades de dos y tres dormitorios).Lavadero: (si corresponde)Piso Cerámico esmaltado marca San Lorenzo línea Pietra blanco 30x30 o similarParedes: de placa de roca de yeso y/o Aplicado de yeso y Cerámico esmaltado marca San Lorenzo línea Pietra blanco.Zócalos: Idem piso. Bacha: de acero inoxidable.Grifería monocomando marca FV o similar.Lavarropas: espacio para un lavarropasHabitación de Servicio y Cuarto de planchado:Piso: Cerámico esmaltado marca San Lorenzo línea Pietra blanco 30x30 o similar.Paredes: De placa de roca de yeso y/o Aplicado de yeso. Zócalo: Ídem  piso o de MDF para pintar. Baño servicio:Revestimiento y piso: Cerámico esmaltado marca San Lorenzo línea Pietra blanco 30x30 o similar.Artefactos: marca Ferrum línea Florencia o similar.Grifería: marca FV línea Allegro o similar.Estar y pasos:Piso: Carpeta de cemento preparada para recibir piso flotante o similar. Espesor libre aprox.13mm.Zócalos: no se proveen.Paredes: De placa de roca de yeso y/o yeso aplicado. Dormitorios:Piso: Carpeta de cemento preparada para recibir piso flotante o similar. Espesor libre aprox.13mm.Zócalos: no se proveen.Paredes: De placa de roca de yeso y/o Aplicado de yeso.Frentes de placard: Puertas corredizas compuestas por perfiles de aluminio anodizado natural y espejo float de 4mm. con placa de protección. No se proveen frentes en los vestidores. No se proveen interiores de placard.Balcón y Terrazas:Piso: Porcellanato  o Cerámica esmaltado marca San Lorenzo línea Village marfil  o similar y/o deck de madera.Barandas: De hierro pintadas o de Aluminio y/o vidrio. Palier de acceso principal:Piso: Porcellanato nacional o importado, marca San Lorenzo, Ilva o similar Paredes: de placa de roca de yeso y/o yeso aplicado pintado con latex satinadoZócalo: Ídem piso/o de MDF pintado idem paredes.La presente memoria descriptiva y especificaciones técnica son ilustrativas del criterio del proyecto, de su construcción y tipo de terminación. La Vendedora se reserva el derecho de modificar la memoria técnica y  las especificaciones técnicas, por motivos comerciales, técnicos, estéticos de proyectos o por falta en el mercado de algún tipo de material o equipo.*)Las medidas consignadas no son exactas. Tienen un fin meramente orientativo, no vinculantes. Las medidas y superficies reales surgen del titulo de propiedad.Para mas información: 011-154-168-2086/011-155-095-5025;A ESTRENAR TOORE DECO 4 AMB C COCHERA
apartment;Palermo;Capital Federal;-34.5818495422;-58.4435433242;240000.0;USD;4234680.0;240000.0;62.0;56.0;3870.967741935484;4285.714285714285;;;;http://www.properati.com.ar/1ajds_venta_departamento_palermo_dorrego_1700_balcon_suite_gimnasio_lavadero_parrilla_piscina_toilette_sauna_lujoso_electrogeno_garage_amenities_estrenar_wy-propiedades;Edificio de categoría a estrenar con detalles de terminación, amenities y cochera. Excelente departamento 2 ambientes amplios, al frente. Cocina abierta, barra desayunador y living comedor que da a un amplio balcón. Toilette de recepción. Suite con amplios placares, baño completo. El valor incluye cochera.•	Calefacción por piso radiante•	Instalación preparada para equipo de AA•	Agua caliente central por caldera•	Piso porcellanato•	Grifería monocomandoAmenities•	Piscina•	Solarium•	Sauna•	Vestuarios + Sala de Relax•	GimnasioSector Cocina Gourmet / ParrillaServicios•	Cabina de seguridad•	Seguridad 24 hs.•	Laundry•	4 ascensores de última generación•	Grupo electrógeno•	Internet WiFi en sectores comunesTerminaciones y servicios de las unidades•	Calefacción por piso radiante•	Instalación preparada para equipo de AA•	Agua caliente central por caldera•	Piso porcellanato•	Grifería monocomandoInformación: 011-154-168-2086/011-155-095-5025.  (*) Las medidas consignadas no son exactas. Tienen un fin meramente orientativo, no vinculantes. Las medidas y superficies reales surgen del titulo de propiedad;Excelente 2 amb.
apartment;Palermo;Capital Federal;-34.5868776333;-58.4392533854;360000.0;USD;6352020.0;360000.0;98.0;90.0;3673.4693877551013;4000.0;;;1200.0;http://www.properati.com.ar/1aje9_venta_departamento_palermo_vega-niceto-cnel-av-_5600_balcon_hidromasaje_terraza_toilette_garage_deborah-sosa;Espectacular LOFT PENT HOUSE en duplex! (Con Renta!!)Unidad de doble altura con muchos detalles de diseño y confort. En el nivel bajo se encuentra una sala de recepción con cocina integrada , toilette y salida al balcón terraza con amplios ventanales que proporcionan una excelente iluminación. En el nivel superior encontramos un sector que balconea , un salón grande con posibilidad de dividirse en dos y baño completo con jacuzzi. Todos los ambientes poseen grandes ventanales y pisos de cemento alisado.Con Cochera opcional USD 25.000Excelente ubicación a dos cuadras de Av. Juan B. Justo y una de Av. Córdoba.Visite esta propiedad en  y vea la zona en Google Street View.Tasamos su propiedad sin cargo, llámenos al Estamos on line de Lunes a Viernes de 10 a 19 hrs y los sábados de 10 a 14 hrs.-;Espectacular LOFT PENT HOUSE en duplex!
apartment;Palermo;Capital Federal;-34.597925280300004;-58.4167164837;147000.0;USD;2593741.5;147000.0;50.0;50.0;2940.0;2940.0;;;;http://www.properati.com.ar/1ajff_venta_departamento_palermo_cordoba-av-_3550_balcon_lavadero_piscina_sum_terraza_amenities_subte-linea-b_yes-propiedades-com_gef;EMPRENDIMIENTO IDEAL PARA INVERSION: Monoambientes divisibles para VIVIENDA o ESTUDIO con Balcon, de superficie aproximada: 50 m2.DISPONIBLES:7mo piso Usd 139.00012avo piso Usd 147.00013 pisos, 50 unidades, 4 por piso.  APTO PROFESIONAL.El edificio cuenta con AMENITIES: SUM, Gim, Pileta, Solarium, Laundry y Terraza.Se encuentra en Av. Cordoba y Mario Bravo, a metros de distintas universidades (UP, UTN) y a pocas cuadras de una zona comercial muy activa (Alto Palermo).  Orientado a gente joven y estudiantes.Proyecto del estudio Berdichevsky y Arq. Kraviez.Si te interesa no dudes en consultarnosYes Propiedades.;Monoambientes p/ INVERSIÓN, en Palermo. VIVIENDA o ESTUDIO
apartment;Palermo;Capital Federal;-34.5825881654;-58.423553880200004;157500.0;USD;2779008.75;157500.0;65.0;60.0;2423.076923076923;2625.0;;;;http://www.properati.com.ar/1ajhp_venta_departamento_palermo_thames_2350_vestidor_garage_estrenar_subte-linea-d_yes-propiedades-com_gef;Departamento a la venta, en Palermo.2 ambientes en 9no Piso. Puede ser un dormitorio grande con vestidor o dos de menor tamaño En edificio nuevo ¡A ESTRENAR! en Palermo. A dos cuadras del Subte Línea D, estación Plaza Italia y otros medios de transporte. Muy bien localizados.ENTREGA INMEDIATA.Valor: U$D 2.500 dolares el m2. Disponibles en diferentes pisos.COCHERAS OPCIONALES U$D 27.000Si te interesa no dudes en consultarnos,Yes Propiedades.;monoambiente divisble a estrenar, a la venta, en Palermo
apartment;Palermo;Capital Federal;-34.5818495422;-58.4435433242;135000.0;USD;2382007.5;135000.0;42.0;39.0;3214.285714285714;3461.5384615384614;;;;http://www.properati.com.ar/1aji6_venta_departamento_palermo_dorrego_1700_hidromasaje_parrilla_sum_garage_deborah-sosa;Dorrego 1717 Palermo.Se trata de un edificio de estilo moderno, ubicado en uno de los Barrios con mas auge de los ùltimos tiempos!Desarrollado en Planta Baja y 8 pisos de viviendas y oficinas, en el piso 9no poder Sum, sector jacuzzi y parrillas.Unidades de dos ambientes ubicadas al frente y de un ambiente al contra frente entre 74 y 44 m2 aprox.En la planta baja - sector de acceso con un amplio hall de entrada y acceso a cocheras - Ascensor de última generación, revestido en acero inoxidable y espejo - Cámara de seguridad - Sistema presurizado de agua - Tanques de alta recuperación para agua caliente - Caldera para calefacción con termostato de regulación por unidad - Carpintería de de aluminio anodizado o PVC, con doble vidrio - Pisos de madera flotante o porcelanas - Cerámicos de primera calidad en baños - Artefactos sanitarios FERRUM o similar - Griferías monologando FV o similar - Mármol o granito en mesadas de baños - Muebles bajo y sobre mesada en cocinas.Visite esta propiedad en  y vea la zona en Google Street View.Tasamos su propiedad sin cargo, llámenos al Estamos on line de Lunes a Viernes de 10 a 19 hrs y los sábados de 10 a 14 hrs.-;Increíble ambiente con Amenities!
store;Palermo;Capital Federal;-34.5818495422;-58.4435433242;1100000.0;USD;19408950.0;1100000.0;130.0;130.0;8461.538461538461;8461.538461538461;;;;http://www.properati.com.ar/1ajjd_venta_local_palermo_dorrego_1700_wy-propiedades;Excelente Local de 130 m2, 15,61x8,15. Iideal gastronomia. Baño. Calefaccion. Información:011-154-168-2086011-155-095-5025 medidas consignadas no son exactas. Tienen un fin meramente orientativo, no vinculantes. Las medidas y superficies reales surgen del titulo de propiedad.     “ La información contenida en este email es meramente referencial. Los datos incorporados en el mismo no constituyen oferta alguna por lo que sus términos no resultarán vinculantes debiendo los interesados concurrir a las direcciones especificadas en el presente a los efectos de procurarse toda información que pudiera resultar de relevancia a los efectos de la adquisición de una unidad.”     (*)Para mas información:011-154-168-2086   011-155-095-5025 -  medidas consignadas no son exactas. Tienen un fin meramente orientativo, no vinculantes. Las medidas y superficies reales surgen del titulo de propiedad;Importante local, moderno, excelente ubicación
apartment;Palermo;Capital Federal;-34.5980286577;-58.4133409058;169000.0;USD;2981920.5;169000.0;54.0;47.0;3129.6296296296296;3595.744680851064;;;;http://www.properati.com.ar/1ajlv_venta_departamento_palermo_sanchez-de-bustamante_1100_balcon_gimnasio_lavadero_parrilla_garage_amenities_aire-acondicionado_subte-linea-b_wy-propiedades;Excelente 2 ambientes al contrafrente , cocina, living comedor con salida a balcón (hermosa vista abierta), 1 dormitorio, 1 baño completo. La unidad se entrega equipada con Aire Acondicionado. Agua Caliente Central. Amenities: Solarium, Parrilla, Gimnasio y Laundry. El valor de las cocheras es aparte Ubicación: a metros de la Universidad de Palermo y en las cercanias de la UBA, próximo a shoppings, y zona comercial de Palermo. “ La información contenida en este email es meramente referencial. Los datos incorporados en el mismo no constituyen oferta alguna por lo que sus términos no resultarán vinculantes debiendo los interesados concurrir a las direcciones especificadas en el presente a los efectos de procurarse toda información que pudiera resultar de relevancia a los efectos de la adquisición de una unidad.”(*)Para mas información:011-154-168-2086 011-155-095-5025 -  medidas consignadas no son exactas. Tienen un fin meramente orientativo, no vinculantes. Las medidas y superficies reales surgen del titulo de propiedad;Excelente 2 ambientes a estrenar en Palermo
apartment;Palermo;Capital Federal;-34.5980286577;-58.4133409058;169000.0;USD;2981920.5;169000.0;54.0;47.0;3129.6296296296296;3595.744680851064;;;;http://www.properati.com.ar/1ajmf_venta_departamento_palermo_sanchez-de-bustamante_1100_balcon_gimnasio_lavadero_parrilla_garage_amenities_aire-acondicionado_subte-linea-b_wy-propiedades;Excelente 2 ambientes al contrafrente , cocina, living comedor con salida a balcón (hermosa vista abierta), 1 dormitorio, 1 baño completo. La unidad se entrega equipada con Aire Acondicionado. Agua Caliente Central. Amenities: Solarium, Parrilla, Gimnasio y Laundry. El valor de las cocheras es aparte Ubicación: a metros de la Universidad de Palermo y en las cercanias de la UBA, próximo a shoppings, y zona comercial de Palermo. “ La información contenida en este email es meramente referencial. Los datos incorporados en el mismo no constituyen oferta alguna por lo que sus términos no resultarán vinculantes debiendo los interesados concurrir a las direcciones especificadas en el presente a los efectos de procurarse toda información que pudiera resultar de relevancia a los efectos de la adquisición de una unidad.”(*)Para mas información:011-154-168-2086 011-155-095-5025 -  medidas consignadas no son exactas. Tienen un fin meramente orientativo, no vinculantes. Las medidas y superficies reales surgen del titulo de propiedad;Excelente 2 amb. en Palermo
apartment;Palermo;Capital Federal;-34.5818495422;-58.4435433242;240000.0;USD;4234680.0;240000.0;62.0;56.0;3870.967741935484;4285.714285714285;;;;http://www.properati.com.ar/1ajmx_venta_departamento_palermo_dorrego_1700_balcon_suite_gimnasio_lavadero_parrilla_piscina_sauna_electrogeno_garage_amenities_wy-propiedades;Excelente departamento 2 ambientes amplios, al contrarreste. Cocina abierta, barra desayunador y living comedor que da a un amplio balcón. Suite con amplios placares, baño completo. El valor incluye cochera.•	Calefacción por piso radiante•	Instalación preparada para equipo de AA•	Agua caliente central por caldera•	Piso porcellanato•	Grifería monocomandoAmenities•	Piscina•	Solarium•	Sauna•	Vestuarios + Sala de Relax•	GimnasioSector Cocina Gourmet / ParrillaServicios•	Cabina de seguridad•	Seguridad 24 hs.•	Laundry•	4 ascensores de última generación•	Grupo electrógeno•	Internet WiFi en sectores comunesTerminaciones y servicios de las unidades•	Calefacción por piso radiante•	Instalación preparada para equipo de AA•	Agua caliente central por caldera•	Piso porcellanato•	Grifería monocomandoInformación: 011-154-168-2086/011-155-095-5025.  (*) Las medidas consignadas no son exactas. Tienen un fin meramente orientativo, no vinculantes. Las medidas y superficies reales surgen del titulo de propiedad;EXCELENTE 2 AMBIENTES EN EDIFICIO DE CATEGORÍA
